"IP_ID","YEAR","AGE","EDUCATION"
"AGF154",2023,"71",3
"DDT321",2023,"52",3
"FYZ124",2023,"46",2
"XEF115",2023,"34",1
"QMZ933",2023,"55",2
"HUR343",2023,"76",3
"QOU055",2023,"49",1
"CAL441",2023,"63",1
"AOO_383",2023,"48",3
"QIE767",2023,"39",3
"EEL192",2023,"70",1
"MPA728",2023,"68",3
"SXH684",2023,"47",3
"BDK_981",2023,"43",1
"OEY517",2023,"65",2
"LAN_769",2023,"49",1
"RTD964",2023,"72",1
"HON227",2023,"63",3
"CLE950",2023,"68",3
"ZWX202",2023,"45",3
"EAU574",2023,"51",3
"XHB441",2023,"58",3
"OVV904",2023,"68",1
"IHY469",2023,"57",3
"OFQ859",2023,"76",1
"GDT933",2023,"28",3
"CQI022",2023,"49",2
"NTM801",2023,"34",1
"XDW939",2023,"62",3
"PKD888",2023,"23",2
"JRY636",2023,"73",3
"AIO250",2023,"70",3
"OXE878",2023,"76",3
"YPS576",2023,"36",3
"UOH391",2023,"69",3
"YAA884",2023,"68",3
"OFC309",2023,"71",3
"AEG945",2023,"75",3
"MHL913",2023,"75",3
"LCX212",2023,"36",3
"OGK356",2023,"53",3
"XHI318",2023,"41",1
"WAC732",2023,"75",1
"DHU_261",2023,"63",3
"MSU167",2023,"29",3
"WLW769",2023,"69",1
"VJY978",2023,"64",3
"VUE579",2023,"19",2
"RPR385",2023,"56",3
"OXN_578",2023,"31",3
"PDJ_126",2023,"37",3
"UZP815",2023,"66",3
"TMD_960",2023,"61",3
"QJA_453",2023,"20",2
"DNV181",2023,"27",NA
"WJU757",2023,"45",3
"PFB355",2023,"39",2
"PGD826",2023,"34",2
"SAB693",2023,"59",3
"LGR418",2023,"61",3
"GXN881",2023,"76",2
"QVE042",2023,"76",2
"QAG464",2023,"64",2
"WJI132",2023,"36",2
"MCZ470",2023,"68",2
"WXG401",2023,"35",3
"EAD_967",2023,"35",3
"GJG694",2023,"53",2
"CYA_619",2023,"38",2
"WIF_583",2023,"74",1
"YTG956",2023,"20",3
"OWA958",2023,"48",3
"OYL295",2023,"62",3
"CPD096",2023,"68",3
"MAC_529",2023,"35",1
"ACN929",2023,"70",2
"LNP502",2023,"61",3
"RBP055",2023,"33",3
"ARF177",2023,"76",2
"GXF266",2023,"53",3
"LLO041",2023,"28",1
"ZPX029",2023,"57",2
"XMD174",2023,"52",1
"DFH845",2023,"35",1
"ESE337",2023,"42",1
"JGW889",2023,"57",2
"AEQ679",2023,"59",3
"ZRT955",2023,"71",3
"BDL183",2023,"39",3
"ZKB151",2023,"23",2
"FNQ893",2023,"21",1
"OYD552",2023,"64",2
"VNL006",2023,"56",3
"BSS769",2023,"37",2
"BQM112",2023,"48",3
"DAG751",2023,"33",1
"XJI_865",2023,"74",1
"DSY045",2023,"72",1
"SLH413",2023,"50",2
"NID426",2023,"27",3
"SEQ999",2023,"59",1
"CXD738",2023,"75",3
"OUT846",2023,"46",1
"GOA961",2023,"27",3
"WAR_449",2023,"74",3
"UEW812",2023,"44",3
"ADP852",2023,"64",2
"SRD967",2023,"49",1
"NFQ491",2023,"58",3
"SLF186",2023,"44",3
"VBD060",2023,"#NA",2
"MWV451",2023,"48",3
"IUU136",2023,"64",3
"EQU974",2023,"63",3
"YSW492",2023,"56",3
"QMZ948",2023,"56",1
"UZB056",2023,"40",3
"IWK758",2023,"36",3
"GDU189",2023,"37",1
"SEG131",2023,"42",2
"VUY_054",2023,"41",2
"LIR_785",2023,"63",1
"KJR644",2023,"65",1
"VJI897",2023,"44",1
"HUZ805",2023,"64",1
"HOO312",2023,"62",3
"ABV_758",2023,"39",3
"UZD200",2023,"71",3
"XWA062",2023,"60",3
"TBN807",2023,"69",3
"IJA152",2023,"71",2
"XXI516",2023,"42",1
"FGU002",2023,"20",1
"BCV040",2023,"48",3
"QIN266",2023,"49",3
"KAR796",2023,"48",2
"MJG060",2023,"64",3
"JAF552",2023,"37",1
"CFX365",2023,"43",2
"EDK161",2023,"45",3
"QAI957",2023,"60",3
"WGF_047",2023,"40",2
"TXF539",2023,NA,3
"JDD719",2023,"41",3
"YMV036",2023,"71",3
"ZCF009",2023,"53",2
"SSK360",2023,"28",3
"CTX832",2023,"36",1
"EZV_247",2023,"45",1
"TIV155",2023,"43",1
"RJS_054",2023,"75",2
"CKP969",2023,"37",3
"SXQ310",2023,"71",3
"ZXM000",2023,"75",3
"PPV699",2023,"56",2
"NPX627",2023,"48",1
"TFQ693",2023,"62",3
"KYG251",2023,"63",1
"JEU743",2023,"50",3
"ODD083",2023,"73",3
"RYV839",2023,"27",3
"ZMH931",2023,"65",1
"GIP764",2023,"63",3
"ZKP654",2023,"42",3
"FHA046",2023,"73",3
"TLI_684",2023,"66",2
"RIG473",2023,"48",3
"NNT493",2023,"33",3
"GLR097",2023,"51",3
"VGE714",2023,"56",1
"PQA035",2023,"43",3
"JJK432",2023,"66",3
"LCI642",2023,"24",2
"TXK395",2023,"26",3
"VVU556",2023,"61",1
"KVG215",2023,"34",1
"IQO054",2023,"62",1
"WXJ142",2023,"37",3
"SZI549",2023,"35",3
"VXD597",2023,"46",3
"OMX154",2023,"58",1
"SVT679",2023,"56",2
"PWG636",2023,"56",3
"JOY477",2023,"64",1
"AXL494",2023,"69",1
"OZM154",2023,"69",3
"YKJ_131",2023,"64",3
"WWV783",2023,"#NA",2
"YDJ230",2023,"68",3
"CYN278",2023,"43",1
"GSL115",2023,"54",3
"ZXD030",2023,"75",2
"OFY915",2023,"58",3
"RZR381",2023,"38",2
"LAN508",2023,"56",2
"RRZ058",2023,"71",2
"MDO756",2023,"56",3
"KRU555",2023,"63",NA
"JNB062",2023,"28",1
"SYA682",2023,"48",1
"SXS_317",2023,"76",2
"DZP182",2023,"51",3
"FXT848",2023,"47",3
"HFK458",2023,"59",2
"JNJ049",2023,"37",1
"QNT301",2023,"38",1
"AND378",2023,"23",3
"ZYD750",2023,"52",3
"OGD678",2023,"47",2
"XHS957",2023,"71",1
"ZWU488",2023,"63",3
"PJP208",2023,"58",3
"VHA024",2023,"52",3
"YLC206",2023,"63",1
"WKD326",2023,"75",3
"BDO543",2023,"39",3
"JHE629",2023,"57",1
"CUW_935",2023,"64",1
"MYP594",2023,"71",1
"TIS646",2023,"57",1
"NKZ185",2023,"24",2
"DWI417",2023,"73",3
"LUC891",2023,"38",3
"IZI895",2023,"37",3
"UCK399",2023,"36",3
"TGY996",2023,"68",1
"GSL248",2023,"65",3
"XOY777",2023,"68",3
"OFW399",2023,"52",3
"HXZ652",2023,"56",2
"AGH304",2023,"20",1
"TGD247",2023,"47",3
"KOK687",2023,"61",3
"WAU560",2023,"58",1
"TFF834",2023,"46",2
"POE_988",2023,"37",3
"KIK422",2023,"74",1
"NIZ959",2023,"58",3
"DNP735",2023,"34",3
"SMN400",2023,"63",3
"DZU488",2023,"75",3
"PRA995",2023,"38",3
"EOB307",2023,"41",2
"ERH808",2023,"72",3
"GSZ609",2023,"47",3
"JZB237",2023,"53",2
"TNZ405",2023,"47",2
"OVP055",2023,"39",1
"RWY139",2023,"61",NA
"CIP051",2023,"41",2
"CKK808",2023,"45",1
"IQR142",2023,"21",2
"NDQ602",2023,"64",2
"JNA518",2023,"41",3
"ZNG729",2023,"39",2
"ZMG_471",2023,"37",2
"YJV301",2023,"63",3
"XXF960",2023,"31",3
"TJM_188",2023,"62",3
"MXK029",2023,"62",1
"ZAY_143",2023,"67",3
"EQD946",2023,"44",3
"HMB855",2023,"44",1
"HCQ468",2023,"35",1
"OIL542",2023,"53",1
"AVO590",2023,"52",3
"XTF139",2023,"76",1
"YGD_281",2023,"51",1
"CEM347",2023,"54",1
"XSW_975",2023,"41",1
"KNA730",2023,"60",1
"ZMF639",2023,"72",1
"FFB862",2023,"28",1
"MJP801",2023,"60",2
"FJA_019",2023,"48",3
"AOE683",2023,"67",3
"YIG687",2023,"36",2
"IQS778",2023,"47",2
"VXE_732",2023,"34",3
"PPQ659",2023,"27",3
"AZN423",2023,NA,NA
"NXC_491",2023,"48",2
"LCZ_725",2023,"46",NA
"ZON511",2023,"50",3
"UYA642",2023,"39",3
"QIU179",2023,"73",2
"YVU514",2023,"73",2
"GQT103",2023,"20",2
"TAJ412",2023,"37",3
"EBU048",2023,"54",3
"XIN992",2023,"61",3
"AHE045",2023,"34",3
"QZO501",2023,"42",2
"OQB999",2023,"69",3
"VZS939",2023,"47",3
"NKO817",2023,"47",3
"RXO_764",2023,"65",2
"LLR115",2023,"57",3
"BLN297",2023,"38",2
"OUZ382",2023,"75",2
"RVD422",2023,"63",3
"UNU_696",2023,"65",3
"CTK889",2023,"40",3
"ISH770",2023,"40",3
"ZVM536",2023,"72",3
"PQE207",2023,"58",1
"ZHL828",2023,"53",3
"CUN676",2023,"34",2
"TJW719",2023,"67",1
"HAK433",2023,"27",3
"GFK748",2023,"39",2
"KHJ359",2023,"58",3
"GUG797",2023,"59",1
"YGT684",2023,"71",3
"SPS927",2023,"36",3
"OMX434",2023,"25",3
"PQF518",2023,"76",3
"VNE610",2023,"52",3
"CKP537",2023,"67",3
"TPD633",2023,"20",1
"LQD569",2023,"35",1
"TUP652",2023,"60",2
"LYE_372",2023,"71",3
"MGL311",2023,"67",2
"ORL627",2023,"62",3
"QON342",2023,"62",1
"EZL425",2023,"#NA",1
"CTM760",2023,"30",3
"SWO076",2023,"41",1
"TRV576",2023,"62",2
"SZR401",2023,"37",3
"NIG519",2023,"53",3
"WOG_692",2023,"36",3
"UTZ371",2023,"29",3
"MQW734",2023,"42",3
"BFA827",2023,"39",3
"MAX264",2023,"33",3
"JMZ380",2023,"40",3
"ORL732",2023,"34",2
"BAY907",2023,"72",3
"UIQ520",2023,"39",3
"ETU563",2023,"65",2
"GFZ022",2023,"73",1
"TEP337",2023,"60",NA
"LIY912",2023,"66",3
"CTI554",2023,"70",1
"SIQ563",2023,"48",3
"EBN040",2023,"31",3
"YLH197",2023,"47",NA
"YLM704",2023,"21",2
"ZZD797",2023,"69",1
"KAS141",2023,"36",3
"TMQ569",2023,"67",2
"UYP570",2023,"47",1
"FFN009",2023,NA,2
"EKF811",2023,"48",1
"GZT034",2023,"53",3
"PQD154",2023,"63",3
"NHT234",2023,"46",1
"AAY_229",2023,"51",3
"IZB664",2023,"45",3
"QFD977",2023,"41",3
"MMV473",2023,"52",NA
"ICL703",2023,"33",1
"EFD129",2023,"71",2
"GAR366",2023,"76",1
"OAM780",2023,"46",1
"QBD339",2023,"48",1
"FKM822",2023,"75",2
"DPH462",2023,"69",3
"WHI461",2023,"53",2
"REA737",2023,"39",1
"INE075",2023,"66",2
"FLN173",2023,"35",2
"BED590",2023,"49",2
"SLE126",2023,"37",3
"YLP506",2023,"38",1
"BBS_236",2023,"23",2
"KHV460",2023,"58",3
"MVY587",2023,"56",2
"PAY555",2023,"70",3
"BVZ468",2023,"35",3
"JJH663",2023,"57",3
"GSI335",2023,"38",1
"BGP815",2023,"45",NA
"WZQ689",2023,"76",3
"AHA266",2023,"50",3
"EFG_515",2023,"34",3
"KCT379",2023,"49",3
"KMR452",2023,NA,1
"FGE816",2023,"73",1
"QUS282",2023,"41",1
"HXW024",2023,"60",3
"HAJ_371",2023,"54",3
"VYR_447",2023,"34",3
"AGP730",2023,"76",3
"ABU084",2023,"37",2
"FWQ528",2023,"24",3
"UFU169",2023,"49",2
"WLT453",2023,"52",2
"FZM890",2023,"72",1
"MRJ955",2023,"66",3
"GRK544",2023,"65",3
"EQV084",2023,"76",3
"ZVE649",2023,"61",3
"IKD818",2023,"76",3
"SMF750",2023,"67",3
"OXF854",2023,"39",3
"YHF807",2023,"54",1
"JPG140",2023,"65",3
"NHI071",2023,"35",3
"GQJ627",2023,"38",3
"JGZ_534",2023,"64",3
"NDP429",2023,"26",3
"HJI667",2023,"71",3
"KKX052",2023,"26",1
"VEY539",2023,"51",2
"DWI362",2023,"72",3
"NGH_567",2023,"73",3
"NZW033",2023,"61",2
"OFC585",2023,"28",2
"RTJ842",2023,"59",3
"OFN_471",2023,"48",3
"XXR_270",2023,"71",1
"IWJ041",2023,"73",2
"ULK169",2023,"64",3
"JAB277",2023,"69",3
"INP_067",2023,"75",3
"DBS454",2023,"73",3
"TKB109",2023,"43",2
"EWJ037",2023,"37",1
"HPB570",2023,"24",3
"LXD404",2023,"37",1
"LON046",2023,"64",3
"HEJ_061",2023,"71",3
"KSC121",2023,"69",2
"IJI190",2023,"40",2
"NTQ912",2023,"38",3
"BEF_987",2023,"55",1
"XSL237",2023,"32",1
"IZW348",2023,"25",1
"EUY012",2023,"52",3
"PBR_743",2023,"39",3
"THI639",2023,"63",1
"MHQ750",2023,"76",3
"XUE_180",2023,"49",3
"VHI821",2023,NA,3
"ROL047",2023,"34",1
"FSI414",2023,"20",2
"FUM653",2023,"53",3
"OLJ854",2023,"66",3
"ZPT509",2023,"24",2
"YEH809",2023,"60",2
"ULG595",2023,"62",2
"BVD033",2023,"57",NA
"KTX585",2023,"51",1
"SLR911",2023,"36",3
"VNS496",2023,"30",3
"FJX564",2023,"67",2
"VRL034",2023,"37",3
"QAP589",2023,"73",3
"NAI908",2023,"41",3
"CIM607",2023,"48",1
"DVO426",2023,"57",1
"GGA756",2023,"50",1
"YII400",2023,"65",3
"CZT986",2023,"49",1
"AYN935",2023,"44",3
"SGY988",2023,"66",3
"MWM749",2023,"59",3
"BGL568",2023,"68",1
"ZQX911",2023,"56",1
"HPD330",2023,"40",1
"VHN053",2023,"56",3
"YHK_940",2023,"59",1
"BBQ_197",2023,"76",2
"NRV555",2023,"68",3
"EWF609",2023,"73",3
"CHY296",2023,"60",1
"VAO227",2023,"36",3
"TXO314",2023,"44",3
"CAZ627",2023,"23",3
"XGI999",2023,"35",2
"ITC_467",2023,"71",1
"JPN271",2023,"48",2
"SZG860",2023,"76",NA
"NVH042",2023,NA,3
"TRI887",2023,"57",3
"RYH255",2023,"67",2
"SJE564",2023,"48",1
"OUN623",2023,"55",3
"EKT741",2023,"74",2
"WBK424",2023,"51",1
"WEO447",2023,"23",3
"LGP986",2023,"39",1
"ITF216",2023,"64",1
"OCM221",2023,"61",3
"BEL_866",2023,"67",3
"XBL_031",2023,"75",1
"DVR703",2023,"61",2
"AUM377",2023,"46",3
"JYC184",2023,"71",2
"MGD954",2023,NA,3
"ZHY198",2023,"48",2
"KTK548",2023,"55",NA
"HPJ645",2023,"32",1
"QAW381",2023,"22",2
"CCJ153",2023,"44",3
"NZY781",2023,"35",3
"GGL580",2023,"61",1
"QUS_704",2023,"50",3
"TIF723",2023,"74",1
"KSB158",2023,"37",3
"IWK346",2023,"33",3
"OIK374",2023,"40",1
"ARS_775",2023,"55",2
"RUD993",2023,"64",3
"QKK634",2023,"65",2
"REK280",2023,"54",3
"NTK557",2023,"68",3
"RVN482",2023,"64",NA
"ZFV860",2023,"45",1
"BML502",2023,"67",1
"VTQ847",2023,"69",1
"KLO105",2023,"33",3
"XPH395",2023,"31",2
"KSG871",2023,"62",3
"POC940",2023,"44",1
"MPJ431",2023,"53",3
"LPG_315",2023,"69",1
"XSF221",2023,"49",1
"IAJ827",2023,"61",NA
"MPG_365",2023,"66",2
"MHI566",2023,"49",3
"HXX829",2023,"53",3
"QQI_265",2023,"34",2
"DXG668",2023,"73",3
"PGG692",2023,"69",3
"DUT491",2023,"76",NA
"SCR867",2023,"66",3
"GCI069",2023,"64",3
"ZLF705",2023,"49",3
"SSM549",2023,"20",3
"QGX408",2023,"74",1
"JMA_493",2023,"35",2
"XTU922",2023,"29",3
"YQN808",2023,"55",3
"XDS986",2023,"66",3
"OJV143",2023,"37",3
"SGL905",2023,"43",2
"CUA181",2023,"21",2
"MMO687",2023,"35",NA
"BDQ651",2023,"60",3
"NYZ446",2023,"35",3
"IYS480",2023,"52",1
"KXU032",2023,"76",3
"WMM818",2023,"36",3
"BBL959",2023,"67",3
"JKE514",2023,"42",2
"DDH688",2023,"60",3
"ZIV819",2023,"51",3
"VSM661",2023,"65",2
"BDG282",2023,"39",1
"LAR910",2023,"59",3
"CMZ815",2023,"62",2
"RPN_908",2023,"65",3
"KYN435",2023,"72",3
"QDQ968",2023,"66",1
"TDP184",2023,"40",3
"TVQ501",2023,"21",2
"IKE621",2023,"61",1
"JJA480",2023,"63",3
"APS076",2023,"53",2
"TOH569",2023,"76",2
"FOP830",2023,"72",3
"ZNL207",2023,"58",1
"DFN993",2023,"20",2
"VZQ322",2023,"31",NA
"RUG935",2023,"40",1
"AAR708",2023,"59",3
"YFK900",2023,"56",3
"GEE656",2023,"52",2
"SJV472",2023,"69",3
"EMJ_945",2023,"27",1
"OPK441",2023,"37",3
"TYZ338",2023,"59",1
"MYB348",2023,"57",3
"NAH_701",2023,"56",3
"FBT938",2023,"37",2
"JFL679",2023,"75",3
"KBX863",2023,"46",3
"ZPS554",2023,"48",2
"ZUU249",2023,"51",2
"FGK041",2023,"55",1
"HAP678",2023,"31",2
"JMV697",2023,"65",3
"BGI311",2023,"58",1
"MCI158",2023,"70",3
"FWT599",2023,"22",2
"YFC904",2023,"42",1
"FNR645",2023,"39",2
"YCG606",2023,"38",3
"TPN566",2023,"42",1
"SMH504",2023,"32",2
"UVU592",2023,"51",1
"FAA_945",2023,"45",2
"XSH_913",2023,"59",3
"WAJ850",2023,"68",3
"JHD430",2023,"48",1
"TRB193",2023,"50",1
"NBA229",2023,"54",3
"IMA_709",2023,"35",1
"NFO297",2023,"65",2
"TMZ471",2023,"68",1
"EXY073",2023,"60",2
"PLP629",2023,"69",3
"ZML595",2023,"55",3
"VHQ969",2023,"71",3
"IAU114",2023,"68",1
"CLU277",2023,"42",3
"QVV947",2023,"52",3
"ZLT_269",2023,"41",2
"NCE661",2023,"51",3
"YBG524",2023,"43",3
"NUF389",2023,"49",3
"RBT407",2023,"33",3
"QAG895",2023,"41",3
"JWO771",2023,"#NA",3
"FJU599",2023,"24",3
"KYN678",2023,"49",3
"KGM162",2023,"25",1
"SJW300",2023,"53",3
"AWZ637",2023,"35",2
"KAC884",2023,"43",3
"POK721",2023,"64",3
"EOI127",2023,"38",NA
"TUA688",2023,"49",3
"IDL589",2023,"26",1
"OHN238",2023,"65",2
"JIL359",2023,"48",3
"RAZ905",2023,"60",1
"NOY958",2023,"70",NA
"LKJ210",2023,"68",1
"PHB161",2023,"30",2
"FKX711",2023,"#NA",3
"FAX057",2023,"35",1
"LEM556",2023,"53",2
"ZTI641",2023,"65",1
"HYJ_920",2023,"44",1
"YTU976",2023,"61",3
"PWA776",2023,"63",3
"ESE558",2023,"69",3
"YZH079",2023,"35",2
"XAG363",2023,"51",3
"HNI601",2023,"61",3
"CDU893",2023,"49",3
"BJX107",2023,"58",3
"MMU960",2023,"40",2
"YTK417",2023,"43",1
"RCQ286",2023,"59",3
"LDK867",2023,"59",3
"IGW122",2023,"22",2
"DWY_367",2023,"46",3
"GMZ_964",2023,"62",3
"LTB972",2023,"43",2
"WXG010",2023,"39",1
"FSY829",2023,"75",3
"LSO713",2023,"49",1
"EWO098",2023,"40",1
"ZDH368",2023,"65",3
"NEK142",2023,"26",2
"MPA776",2023,"45",3
"LEK051",2023,NA,1
"GGQ852",2023,"34",3
"AZY979",2023,"59",1
"QRQ396",2023,"39",1
"HLR312",2023,"60",2
"WHC224",2023,"58",1
"LZH723",2023,"72",2
"XGI487",2023,"63",1
"TXK_857",2023,"42",3
"LZP046",2023,"38",3
"GUA294",2023,"64",1
"SQO846",2023,"34",2
"OFC456",2023,"69",3
"TVY433",2023,"76",1
"JOT981",2023,"67",1
"YZH422",2023,"76",3
"FGS527",2023,"55",3
"VFC986",2023,"67",3
"GXY397",2023,"48",2
"PIB126",2023,"55",3
"LBM855",2023,"72",3
"DFF858",2023,"65",1
"ZNN456",2023,"41",1
"TOV710",2023,"75",3
"DQK137",2023,"61",1
"GFH220",2023,"24",3
"SRU894",2023,"28",3
"MGB801",2023,"61",2
"OJW_744",2023,"76",2
"TAC914",2023,"65",3
"PGT255",2023,"46",2
"RSD712",2023,"44",3
"APF343",2023,"63",1
"IHN986",2023,"67",NA
"IFO460",2023,"58",3
"EWR668",2023,"73",3
"ZHY108",2023,"69",1
"UCP750",2023,"55",3
"PFV415",2023,"70",3
"DCC072",2023,"72",2
"NMM086",2023,"26",3
"LMB457",2023,"73",3
"AZO_970",2023,"42",1
"DQL170",2023,"71",3
"UZM326",2023,"60",NA
"TLU552",2023,"36",3
"NCS977",2023,"22",2
"CRB934",2023,"57",1
"GOS702",2023,"73",3
"ICA227",2023,"50",1
"QAV790",2023,"56",3
"WAF568",2023,"32",3
"RCN809",2023,"62",1
"LYB456",2023,"76",3
"UGL437",2023,"64",3
"EGR297",2023,"66",2
"GTT665",2023,"42",2
"ORZ469",2023,"35",3
"LNJ050",2023,"61",3
"WGH027",2023,"45",2
"MWG732",2023,"73",3
"GOV649",2023,"71",2
"IFB276",2023,"23",2
"BKD348",2023,"#NA",3
"WBH142",2023,"39",3
"KWL200",2023,"63",3
"DBB187",2023,"52",3
"EUA015",2023,"22",1
"RQA626",2023,"33",3
"RQV929",2023,"66",2
"DEY685",2023,"50",3
"UZR_694",2023,"76",3
"UAM865",2023,"49",3
"CSS254",2023,"56",2
"SAZ716",2023,"34",3
"EAP633",2023,"#NA",2
"JCX724",2023,"50",3
"KLE645",2023,"59",1
"FGN831",2023,"66",2
"ZMQ_270",2023,"67",1
"ASZ_963",2023,"48",1
"IRC_286",2023,"72",3
"OIN848",2023,"67",1
"QEV989",2023,"42",1
"EJC271",2023,"43",1
"AXR603",2023,"43",1
"UEA886",2023,"33",1
"TXG975",2023,"59",3
"TMA_276",2023,"43",2
"VUK830",2023,"48",2
"KGJ947",2023,"61",3
"SXA360",2023,"72",1
"OJK157",2023,"70",2
"YTC524",2023,"19",1
"ZKR_360",2023,"33",2
"VND981",2023,"53",3
"ZJN437",2023,"66",2
"AIN761",2023,"40",3
"OJK658",2023,"57",2
"ABN760",2023,"59",3
"EIY798",2023,"73",3
"GXP506",2023,"45",2
"RPS096",2023,"64",2
"PDL253",2023,"75",1
"BLR998",2023,"56",3
"AUI975",2023,"62",2
"RJT662",2023,"61",3
"LTZ004",2023,"38",2
"TDU008",2023,"66",3
"SMZ041",2023,"63",NA
"INO828",2023,"38",3
"CHS773",2023,"62",3
"RJJ139",2023,"62",1
"RYC135",2023,"35",3
"IQC_221",2023,"61",1
"GAQ302",2023,"30",3
"DNS_752",2023,"64",3
"TMX655",2023,"40",3
"NFF964",2023,"59",NA
"JPN447",2023,"53",1
"QTP_798",2023,"55",2
"QNA025",2023,"34",1
"QWJ566",2023,"51",2
"BCW025",2023,"52",3
"CEL805",2023,"52",3
"ZIE370",2023,"20",2
"OSD196",2023,"41",1
"NAL303",2023,"48",2
"PNA352",2023,"50",2
"PSK139",2023,"60",3
"PVS_145",2023,"38",3
"OHS058",2023,"39",3
"DKD294",2023,"72",3
"PDU108",2023,"61",3
"EST708",2023,"33",1
"EFW099",2023,"75",3
"RKB184",2023,"73",3
"RTP362",2023,"60",2
"NGW197",2023,"32",3
"YBH049",2023,"61",1
"JJK642",2023,"46",3
"MVS_403",2023,"45",3
"CHG470",2023,"76",3
"EFZ865",2023,"76",3
"PNN183",2023,"41",1
"ESV898",2023,"54",1
"UHH911",2023,"40",1
"ZUF814",2023,"41",1
"EPN117",2023,"64",2
"KFZ_933",2023,"22",2
"LHI644",2023,"75",1
"OUO023",2023,"53",1
"UMZ618",2023,"60",2
"ZCY208",2023,"72",2
"JGG662",2023,"58",3
"KXW485",2023,"32",3
"KVA_353",2023,"42",3
"AOI566",2023,"51",3
"GLL146",2023,"47",3
"ITU537",2023,"61",2
"COK_652",2023,"69",NA
"GKF156",2023,"46",3
"FMZ533",2023,"41",3
"DIZ627",2023,"70",3
"EQI128",2023,"49",1
"YGI725",2023,"55",3
"WUI132",2023,"44",2
"FTL581",2023,"40",3
"DTH747",2023,"73",2
"VMW961",2023,"71",1
"PHD617",2023,"46",3
"OQC391",2023,"43",2
"XZJ_936",2023,"64",3
"PRC336",2023,"50",2
"CZB143",2023,"60",3
"GTA197",2023,"#NA",2
"EWO889",2023,"67",1
"ILK248",2023,"42",1
"DDA317",2023,"37",1
"CPG_386",2023,"48",3
"PFI190",2023,"40",1
"LGP655",2023,"50",1
"OBJ111",2023,"66",1
"FBA839",2023,"58",1
"ZKW840",2023,"56",1
"QYQ128",2023,"48",1
"ZUJ710",2023,"25",3
"DPI122",2023,"37",1
"MQN104",2023,"39",1
"SLF468",2023,"72",1
"TVU471",2023,"33",1
"NXA975",2023,"43",3
"KWZ312",2023,"43",3
"RNM469",2023,"71",2
"NVP444",2023,"43",1
"TFJ319",2023,"63",1
"VQO750",2023,"55",3
"DSS263",2023,"44",3
"UIK388",2023,"42",3
"JZW245",2023,"72",1
"ZOZ129",2023,"68",3
"JSG618",2023,"48",3
"IYB027",2023,"51",3
"KIR466",2023,"47",2
"ZRD385",2023,"47",1
"KFS514",2023,"45",1
"RBZ456",2023,"63",3
"OQW889",2023,"62",3
"VMX142",2023,"48",1
"KWY558",2023,"42",3
"FNI702",2023,"51",3
"KGH908",2023,"66",3
"EKC237",2023,"76",3
"QFG361",2023,"42",3
"IMX690",2023,"67",1
"VPK_611",2023,"58",2
"FKR_140",2023,"30",3
"WFG404",2023,"53",1
"BZT050",2023,"69",2
"OKG481",2023,"69",3
"HSU565",2023,"27",3
"RKM769",2023,"57",3
"WIM897",2023,"52",2
"LAQ257",2023,"35",3
"CDN922",2023,"52",1
"YNV_436",2023,"76",3
"JRP197",2023,"35",3
"XPO406",2023,"40",3
"UGI280",2023,"70",2
"LER_042",2023,"74",3
"UEE084",2023,"56",1
"QHH782",2023,"56",3
"YRP300",2023,"45",3
"TQT619",2023,"64",3
"GTB333",2023,"34",3
"AEV099",2023,"67",3
"ASE949",2023,"55",2
"ENJ766",2023,"64",1
"DGP195",2023,"37",2
"WMS042",2023,"45",2
"VZE128",2023,"34",3
"PHS755",2023,"45",2
"ONQ211",2023,"64",3
"WSM124",2023,"31",2
"GZG930",2023,"40",3
"EJE376",2023,"39",3
"PIN_142",2023,"34",3
"FOB169",2023,"66",3
"WXM673",2023,"75",3
"SRF058",2023,"72",NA
"OJR748",2023,"20",2
"VAF560",2023,"42",1
"LWM865",2023,"43",3
"VTH741",2023,"61",1
"RNN966",2023,"32",3
"YQB185",2023,"49",3
"YZW823",2023,"63",3
"AVW854",2023,"64",3
"TNA_661",2023,"45",3
"TTQ309",2023,"69",1
"KHZ582",2023,"60",3
"BWN347",2023,"40",3
"BQD084",2023,"26",1
"EFP_088",2023,"35",1
"CYV_605",2023,"39",2
"PPL605",2023,"69",3
"FRA459",2023,"59",1
"RBH225",2023,"53",3
"FSJ859",2023,"21",2
"ENQ168",2023,"42",2
"QLY_347",2023,"23",2
"QGD114",2023,"53",3
"ZKX525",2023,"45",3
"TFK218",2023,"50",3
"URU460",2023,"66",3
"CNV819",2023,"37",3
"MLQ973",2023,"47",1
"LIG638",2023,"75",3
"DTT662",2023,"46",3
"SUC579",2023,"28",3
"YUG781",2023,"48",3
"QJB313",2023,"66",2
"QEK268",2023,"72",3
"DDI424",2023,"#NA",3
"ZHZ_655",2023,"28",3
"HXE820",2023,"58",3
"UZS194",2023,"68",1
"DKK914",2023,"53",3
"CFK160",2023,"54",1
"BFP316",2023,"34",3
"GWH513",2023,"45",2
"MOA541",2023,"63",2
"UOV367",2023,"58",1
"XHI428",2023,"53",1
"EOG723",2023,"71",1
"URS310",2023,"33",2
"BOL846",2023,"23",2
"GNT317",2023,"28",3
"JQD734",2023,"64",1
"PPB598",2023,"71",3
"OMH_053",2023,"45",1
"UAQ229",2023,"61",3
"GGQ301",2023,"65",2
"YDR767",2023,"70",3
"AXQ195",2023,"66",3
"VWP766",2023,"54",3
